bed,bath,area,price,bintaro,ciputat,pamulang,raya,jl,sutera,cluster,SEKTOR,JAYA,SERPONG,LANTAI,DEKAT,MURAH
3.0,3.0,84,1600000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,365,12000000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
7.0,5.0,600,7900000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,70,900000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,250,3300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,5.0,450,12000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,1500000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,223,6100000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,80,780000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,60,2500000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.0,4.0,400,8500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,132,1600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,300,4100000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,1.0,60,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,90,1950000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,62,1475000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,2900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,65,1900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,180,1000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,5.0,400,6900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,69,900000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.0,4.0,360,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,285,8700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,121,2200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,50,600000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.0,4.0,400,4700000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,65,905000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,88,1500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,92,2162000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,3.0,296,2700000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,89,2500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,155,1880000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,70,1300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,1.0,33,1600000000.0,1,0,0,0,0,0,0,0,1,0,1,0,1
4.0,2.0,75,1100000000.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4.0,4.0,95,2100000000.0,1,0,0,1,0,0,0,0,0,0,1,0,0
5.0,6.0,328,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,190,2300000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,45,699999900.0,0,0,0,0,1,0,0,0,0,0,1,0,1
4.0,3.0,135,3300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,63,1428200000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,150,1800000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,180,3200000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,63,1558660000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
2.0,1.0,50,650000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,100,1290000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,120,6899999744.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,106,625000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
4.0,4.0,230,4800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,150,3600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,76,1700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,170,2900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,290,4900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,248,6000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,100,1950000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,36,359000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0
5.0,4.0,420,7950000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,300,5800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,120,1800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,200,3600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,6.0,400,7500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,208,6322400000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,4.0,375,4750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,91,1288700000.0,0,1,0,0,0,0,0,0,0,0,1,1,1
3.0,2.0,84,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,72,1350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,45,649999999.0,0,0,0,0,1,0,0,0,0,0,1,0,1
4.0,3.0,235,3400000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,250,5500000000.0,0,1,1,0,0,0,0,0,0,0,0,0,0
7.0,5.0,750,13500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,590000000.0,0,0,1,0,0,0,0,0,0,0,0,1,1
4.0,4.0,145,2800000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,213,5500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,98,1300000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,283,6895000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,160,6500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,5.0,250,2400000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,91,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,480,8199999999.999999,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,207,5272000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,120,3000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,40,990000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,4.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,5.0,500,12500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,145,1450000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,85,2300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,300,2500000000.0,1,0,0,0,1,0,0,0,1,0,0,0,0
3.0,2.0,73,1400000000.0,0,1,0,0,0,0,0,0,0,0,1,1,0
2.0,1.0,80,1750000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.0,4.0,412,7800000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,180,3100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,185,5500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,450,11500000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.0,4.0,150,2250000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,360,5900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.0,5.0,680,8500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,100,2800000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,90,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,144,2162000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,4.0,200,2700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.0,4.0,250,5200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,161,2800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,50,900000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,780,7500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,600,18000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,250,2200000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,5.0,450,5700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,278,5244539100.0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,2.0,84,2300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,450,2800000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,4.0,460,6000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,250,6500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,1
4.0,3.0,183,4320000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,200,3750000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,133,2500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,42,492000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.0,2.0,135,2500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,80,2600000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,277,6500000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,4.0,126,4065000000.000001,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,60,850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,125,2300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.0,5.0,700,14000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,132,1680000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,180,2850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,32,835000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,176,3300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,350,5500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,60,1038000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,825000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,254,7000000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,70,1700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,66,600000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.0,3.0,110,2800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,3.0,358,5900000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,3.0,190,1700000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,2.0,80,1350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,88,1275000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,50,1600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,255,6200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,5.0,480,7650000000.0,0,0,0,0,1,1,0,0,1,1,0,0,0
4.0,3.0,218,7000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,4.0,750,10999000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
5.0,3.0,190,3300000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,72,800000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.0,2.0,52,600000000.0,1,0,0,0,0,0,0,0,0,0,1,0,1
4.0,3.0,200,2400000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,600,5600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,6.0,358,10501668000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,120,1500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
5.0,4.0,425,4000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,200,4500000000.0,1,0,0,0,0,0,0,0,1,0,0,1,0
3.0,2.0,200,2500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,408,18000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,249,5750000000.0,1,0,0,0,1,0,0,0,1,0,0,0,0
3.0,3.0,88,1365000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.0,3.0,92,2550000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.0,4.0,95,1750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,200,4500000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0
5.0,3.0,150,1800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,122,2547000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,250,4000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,160,2850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,40,408000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,80,995000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,3800000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,5.0,152,4414000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,80,1200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,278,3500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,256,2700000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,6000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,50,700000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,4.0,265,6850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,250,3200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,150,2000000000.0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.0,3.0,200,11000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,91,2250000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.0,4.0,300,3700000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,66,1490000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,150,3200000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,153,3600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,90,950000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,3.0,225,2782500000.0,0,1,0,1,0,0,0,0,0,0,1,1,0
5.0,4.0,207,5272228000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,3.0,196,1300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,33,1400000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.0,10.0,600,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,120,1350000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,121,1530000000.0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.0,4.0,234,5000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,55,600000009.0,1,0,0,0,0,0,0,0,0,0,0,1,1
5.0,3.0,170,2300000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.0,5.0,300,6800000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,140,4000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,100,1650000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0
3.0,2.0,62,1200000000.0,0,0,0,1,1,1,0,0,0,0,0,0,0
4.0,3.0,107,2500000000.0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,294,6500000000.0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.0,5.0,300,150000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,124,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,250,2500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,280,4300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,138,3100000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,65,953490000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,120,1950000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,45,495000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,1900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,160,1870000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0
4.0,3.0,110,3300000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,3.0,135,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,140,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,140,1670000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,185,4800000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
4.0,3.0,168,2950000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,45,670000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,480,15659130000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,48,530000000.0,0,1,0,1,0,0,0,0,0,0,0,1,0
4.0,4.0,250,4900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,155,2900000000.0,1,0,0,0,0,0,0,0,1,0,0,1,1
6.0,3.0,280,4500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,935,12000000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,120,1650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,96,2750000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,3.0,200,3200000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,290,4900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,150,2750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,69,1000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,290,5900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,170,2049999999.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,98,2838000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,61,680000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,3.0,168,3100000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,2.0,100,1450000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,67,900000000.0,0,0,1,1,1,0,0,0,0,0,1,0,0
4.0,3.0,160,3100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,98,2200000000.0,1,0,0,0,1,0,0,0,1,0,0,0,0
10.0,3.0,360,4500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,196,4744800000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,134,2950000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,220,3750000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,55,900000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.0,2.0,100,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,96,2500000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.0,4.0,200,2500000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,75,1325000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1.0,70,1575000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,132,1580000000.0,0,0,0,0,0,0,0,0,0,0,1,1,0
4.0,3.0,300,5100000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,144,2400000002.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,100,1950000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.0,4.0,400,6000000000.0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,45,699000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.0,1.0,65,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,269,6900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,5.0,570,8500000000.0,0,0,0,0,0,0,1,0,0,1,1,0,0
2.0,1.0,100,1750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,150,1975000000.0,0,0,0,0,0,1,1,0,0,0,0,1,0
4.0,3.0,255,5700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,45,450000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,196,5266728000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,4.0,300,7950000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,200,4800000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
7.0,6.0,550,11000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,300,6000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,310,5000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,100,1275000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,80,775000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000030.0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,4.0,530,13500000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,235,5000000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.0,3.0,115,2350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1
6.0,4.0,280,4500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,1.0,120,2195000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,3.0,208,5230000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,165,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,200,3200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,2.0,100,2400000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,114,1350000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.0,2.0,114,1290000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,900000000.0,0,1,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,250,3800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,102,2659500000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,216,5300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,170,2800000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,117,1900000000.0,1,0,0,1,0,0,0,0,0,0,1,0,0
3.0,3.0,120,3150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,250,4900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,50,600000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,177,3000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,1100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,300,6500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,120,2700000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,40,450000000.0,0,0,1,0,1,0,0,0,0,1,0,0,0
8.0,3.0,300,3900000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,69,1850000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,575,13000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,193,8300000000.000001,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,3.0,300,5900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,230,3000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,28,168000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,55,855000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,135,950000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.0,4.0,200,4400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,60,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,170,2600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,300,150000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
5.0,2.0,150,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,240,2400000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,50,600000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,150,3300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,900000000.0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,200,2700000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,84,2300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,3980000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,45,700000000.0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,98,1350000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.0,5.0,250,5500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,180,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
